sample_id,family,equation,shape_class,inlet_kind,mean_target_correct,std_target_correct,mean_wall_loss,mean_live_recovery,mean_dead_removal,mean_live_outlet_purity,mean_dead_outlet_purity,length_mm,footprint_mm2,residence_s,flow_uL_min,active_joule_power_mW,steady_substrate_delta_c_proxy,thermal_risk,manufacturable_gap_ok,manufacturable_bend_ok,manufacturable_no_intersection_ok,self_intersects,channel_overlap_flag,min_nonlocal_clearance_um,min_curvature_radius_um,short_channel_score,v11_score
143,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.51875,0.0,0.0,0.0375,1.0,1.0,0.5095541401273885,3.685710900612572,3.410942231629823,2.0559824922394188,0.5367605652849506,30.52211965000588,44.74147842049753,high,True,True,True,False,False,135.9071499904373,1037.1323876324789,0.0050872139746185084,0.3529697310192541
32,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.9102895194068283,2.0225502999552196,0.7850733167747203,1.553793088183767,5.57312893321418,13.777479188867572,high,True,True,True,False,False,113.10468990574452,390.6605123986461,0.0,0.33999999999999997
39,superellipse_oval_spiral,"x=r sign(cos(theta))|cos(theta)|^q, y=e r sign(sin(theta))|sin(theta)|^q",superellipse_oval,rounded_oval_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.664697970528118,3.222136357911545,2.3201513470886543,0.8846414068852548,8.504772868307859,13.197413026027705,high,True,True,True,False,False,130.96217339061837,359.2293051546723,0.0,0.33999999999999997
111,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.7449892592486607,1.7548492435770398,0.7265639153270378,1.5838350251820594,7.001274039672945,19.94836327194046,high,True,True,True,False,False,133.68966276877967,591.6881637808168,0.0,0.33999999999999997
116,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.642545522399191,5.144589423279442,1.365219710466052,1.5950246146430964,16.52692654870942,16.06243490872616,high,True,True,True,False,False,208.47236000443397,1043.4911442242974,0.0,0.31389229380516237
103,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5666666666666667,0.0,0.0,0.13333333333333333,1.0,1.0,0.5357142857142857,4.9120597663529235,3.7481250372461914,1.3509902480817657,1.4948575410128457,22.731948312473065,30.32442632860322,high,True,True,False,False,True,125.20768639844408,450.3984039714546,0.013572038989290417,0.3093194582561306
79,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,13.826935411202548,8.349197578737549,2.9180521276983,1.6931725440188006,20.500501885381087,12.276929424684244,high,True,True,True,False,False,186.59247897585695,1001.9529570161553,0.0,0.2979979924584757
13,monotone_curvature_spiral,r(theta)=r0/(1+k theta)^p,monotone_curvature_spiral,outer_low_curvature_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,8.758343369712133,4.772612095585873,2.491254161054218,1.6289091135921399,27.845546490829204,29.172228889692484,high,True,True,True,False,False,195.01287337481682,821.6665791272771,0.0,0.26861781403668317
88,fermat_spiral_short,r(theta)=a sqrt(1+k theta),fermat_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,6.358266306870001,3.15616076236108,4.815123612918889,0.37529653300607735,29.94040744455899,47.43168947794818,high,True,True,True,False,False,147.81648888199817,579.947374056297,0.0,0.260238370221764
61,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5111111111111111,0.0,0.0,0.4666666666666667,0.5555555555555556,0.5121951219512195,0.5102040816326531,3.923734113980063,1.6691655888750139,1.0525293559478686,1.2916841397523247,2.379961915625223,7.129196562305339,moderate,True,True,False,False,True,110.06375789232195,292.91330460535806,0.0028317696327900387,0.2535876556029616
123,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.75034430792277,4.512304762308587,4.322779628586365,0.44700882172394135,32.307157015727356,35.79895277197362,high,True,True,True,False,False,221.54223708640288,986.3737437932477,0.0,0.25077137193709054
26,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.9582833603052117,2.0470334205821605,1.8967424899410974,0.6889299468152852,0.45286764657891704,1.1061559670338088,low,True,True,False,False,True,100.06535436277025,337.11104495419636,0.0,0.25
27,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.514601370988442,1.714036206972682,0.7957286084280197,2.075994487701052,1.0877049661235387,3.172934625589488,low,True,True,False,False,True,103.05365895033168,376.64659275270304,0.0,0.25
29,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.573497673922233,4.445560332991373,1.1429053311239779,1.7685461109734113,1.3921298157836868,1.5657529214623622,low,True,True,False,False,True,116.59896543338932,272.03472189586176,0.0,0.25
31,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.502752369505794,3.3754992858042296,2.167186862042965,0.8772384352022988,1.9213897792849235,2.8460823371602975,low,True,True,False,False,True,117.60611944166176,525.3267350630302,0.0,0.25
33,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.910495825708423,3.1851802260928315,2.3579494435333905,0.8740036148407808,3.2295822029455983,5.069700886136721,low,True,True,False,False,True,120.40271560618832,301.457439366914,0.0,0.25
35,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.7038518594065777,2.0137419721511276,1.8742845576938008,0.6320096526810339,0.678086327708841,1.6836475007383713,low,True,True,False,False,True,74.77814569755272,199.67267650156253,0.0,0.25
40,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.4610529447735683,1.4543766965294527,0.7614983490329257,1.6291859670472257,1.2960319392836255,4.455626738163222,low,True,True,False,False,True,120.96886090918743,514.8014857396307,0.0,0.25
46,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,0.8444444444444444,0.15555555555555556,0.5,0.5,3.266971043292973,1.6359232973959086,0.9225268724397598,1.6621512485096976,0.779570118125109,2.382660970004041,low,True,True,False,False,True,110.22988394320032,514.8869067906052,0.0,0.25
53,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.813180349331518,1.9790596756565855,1.862058916276522,0.9354028815610086,1.497172286891114,3.7825344665122405,low,True,True,False,False,True,141.33238395716015,603.0792610588272,0.0,0.25
59,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.152590160332047,2.5648864319553852,2.372427741475817,0.7165190734334003,1.7839535544295508,3.4776462852382966,low,True,True,False,False,True,113.62386074208983,337.93834136915615,0.0,0.25
64,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.3658970287879573,1.4028265112179281,0.8899991952381624,1.3767190272487353,1.256109059061677,4.47706487230245,low,True,True,False,False,True,98.74217971886729,345.4486887113762,0.0,0.25
65,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.356965531283713,1.3998210960828514,1.0355124445038109,1.0871582589481132,1.192724589485682,4.260275090950222,low,True,True,False,False,True,100.88855702684269,358.4275290837146,0.0,0.25
66,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.222101196399153,2.187951200549123,0.9759817257854478,1.558664644461649,1.8513863662691812,4.230867593857961,low,True,True,False,False,True,107.75230892251234,292.023490255023,0.0,0.25
70,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.69196595574466,1.7194137196083694,1.126316848010841,1.2886847408711344,1.5374297694192762,4.470796504315018,low,True,True,False,False,True,108.24068823460895,333.3302241527123,0.0,0.25
72,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.115568942490896,1.2069199038116756,1.0024931270914246,0.9235393803976767,0.8506498846062951,3.5240527640640686,low,True,True,False,False,True,77.90695915734292,233.28713096902297,0.0,0.25
92,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.434730632982832,3.243822350298445,2.0315860260864946,0.9202345701320869,1.5455393976390928,2.382281195973782,low,True,True,False,False,True,131.482131227266,535.7999802392728,0.0,0.25
96,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.8319724106422113,1.9186889017809667,1.2353075175686297,1.4633351850734244,0.7171247765666685,1.8687885667682198,low,True,True,False,False,True,113.53098327157747,321.96764454023446,0.0,0.25
99,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.418855470920264,3.1732925860239223,1.2458855003251506,1.0179669970202554,2.5950567875703574,4.088902484125986,low,True,True,False,False,True,94.44229054261257,238.68843495636307,0.0,0.25
102,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.063245687604121,2.4689038237336436,0.9815941016557463,1.5819477094380583,1.607321110329793,3.2551310724998044,low,True,True,False,False,True,113.50469145998434,422.63692780631544,0.0,0.25
107,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.8329437956339625,3.097043160154176,2.3539358383482334,0.807119302696645,1.641808865505767,2.650607015473486,low,True,True,False,False,True,132.95415964271987,436.90101715022087,0.0,0.25
118,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.4190602021505416,1.7828436414469686,2.268509804652429,0.6473441848307239,1.8890668054483317,5.297903757603644,low,True,True,False,False,True,116.14402415299595,559.0133791630782,0.0,0.25
20,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.684889332998026,2.8882571596588957,1.2235237456046668,1.6506572680062794,3.7362006875862153,6.467915564740541,moderate,True,True,False,False,True,119.75760757884132,321.9724027192928,0.0,0.2
28,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.144179084976287,3.3747041458854268,1.30424829570153,1.5618686287626147,7.6387085384931765,11.317597348209906,moderate,True,True,False,False,True,116.1573297973075,276.36585234359706,0.0,0.2
56,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,2.920992926382248,1.0396475559760454,2.1435368086074496,0.4577905578850605,1.437877974981073,6.915218367589773,moderate,True,True,False,False,True,75.85623899739704,236.1147764410273,0.0,0.2
69,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.3917328083090115,1.4401635601884717,1.3177096084200204,0.7608109296933151,2.510978027578417,8.717683522175111,moderate,True,True,False,False,True,90.61586560961767,251.8297847801988,0.0,0.2
93,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.0042936352371425,4.1531703754103555,3.06829383224448,0.7812419241574992,7.165740767398199,8.626832178405618,moderate,True,True,False,False,True,116.75735090553408,351.0334088305242,0.0,0.2
119,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.679026494233275,3.469046707843735,1.8150788797434911,0.8095561041170394,5.547172432961986,7.995240335651113,moderate,True,True,False,False,True,126.35376420790827,876.5416546408983,0.0,0.2
126,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.9821546659915987,2.948073863175587,1.0038355317353478,1.7723181896894862,5.617515005456833,9.527432598662562,moderate,True,True,False,False,True,131.49194634374734,725.8212627882074,0.0,0.2
105,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.2920326520975567,1.5810239913085644,0.8672491514767642,1.5846880140199806,2.5484116946163176,8.059370726269233,moderate,True,False,False,False,True,85.78302820402365,237.1767326830344,0.0,0.12
30,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.572974757147383,2.4974797756860028,1.8637855464653168,0.8847674624651034,7.354779595846918,14.724402710782156,high,True,True,False,False,True,106.49697028206629,248.17225946273325,0.0,0.08999999999999997
45,logarithmic_spiral_short,r(theta)=a exp(k theta),logarithmic_spiral,tangential,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.641524333807245,1.855420352350754,3.742161774658325,0.4490274360988521,8.354536045609075,22.51386332758548,high,True,True,False,False,True,132.24487195421162,578.9659386222096,0.0,0.08999999999999997
57,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.878015577324051,2.0484247256587906,0.9874941696950906,1.9148979075941501,8.395805225555284,20.493321332213277,high,True,True,False,False,True,106.89322715368456,303.96084623586387,0.0,0.08999999999999997
62,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.7166262933154792,1.7024817165348274,0.9584177226602418,1.1602254756282802,4.372307851383853,12.840983280228988,high,True,True,False,False,True,105.60421368755773,349.08071503566237,0.0,0.08999999999999997
94,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.0667900401522683,1.7119875967189921,0.7070097405955382,1.6085392823699367,5.939173534355861,17.345842767021885,high,True,True,False,False,True,79.04340282947854,264.98197554499194,0.0,0.08999999999999997
122,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,2.9957094506771513,2.1769649545378917,2.5877914518114884,0.40851045682776094,6.026608147473055,13.841766572563715,high,True,True,False,False,True,105.57350681425177,702.9528589548648,0.0,0.08999999999999997
124,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.8378071708355783,2.3734594493225862,1.1453623768064856,1.6305867586585125,10.63429617132225,22.402523401774157,high,True,True,False,False,True,140.77646233334318,663.7325737553502,0.0,0.087462815314711
21,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,5.981854765870514,4.110587237952028,1.2270523603910601,2.2372605254385736,12.125732866496998,14.749392440261486,high,True,True,False,False,True,164.54523016651427,443.1092204082722,0.0,0.08149706853401195
23,elliptic_prefocus_spiral,"straight inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_inlet,straight_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.9662295742730196,2.168737292266816,2.2263728940288616,0.6114458753960974,20.08011042143331,46.294473961954836,high,True,True,False,False,True,88.2534208774451,258.3790087695062,0.0,0.049679558314266736
108,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.400304959237584,1.6830008249030968,2.454831488385342,0.48428205236150534,21.789331508367205,64.73357346578182,high,True,True,False,False,True,88.0804173929415,318.25298791662914,0.0,0.042842673966531186
101,elliptic_s_bend_prefocus_spiral,"S-bend inlet + x=(a+b theta) cos(theta), y=e(a+b theta) sin(theta)",elliptic_spiral_with_s_bend,s_bend_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.555841029333996,3.727126761477628,2.0858748715264164,1.003839618837686,25.77407183963613,34.57632848180611,high,True,True,False,False,True,109.07881232880385,412.0875691521874,0.0,0.026903712641455524
68,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.284095934336891,2.9181709645993714,1.0693531454790193,1.7568650554788467,47.730307122765524,81.78120422310195,high,True,True,False,False,True,105.420025985964,278.75425360800443,0.0,-0.0609212284910621
114,short_circular_c_arc,"partial circular spiral arc r(theta)=a+b theta, theta<1.2 turns",short_c_arc,dual_side_electrode_entry,0.5,0.0,0.0,1.0,0.0,0.5,0.0,3.4952485051288207,1.9667428807601464,2.315125558931551,0.6831372769739426,58.35110011788574,148.3445057529153,high,True,True,False,False,True,121.44697822034134,596.6748182499613,0.0,-0.10340440047154295
63,elliptic_logarithmic_spiral,"x=a exp(k theta) cos(theta), y=e a exp(k theta) sin(theta)",elliptic_logarithmic_spiral,major_axis_prefocus,0.5,0.0,0.0,1.0,0.0,0.5,0.0,4.76849327009137,2.931762649217189,1.0548591307676414,2.1302133327858663,79.64146524915512,135.8252266267534,high,True,True,False,False,True,147.87794036095494,492.2353408505486,0.0,-0.18856586099662045
